TT	PID	AT	CT	IO_D	WT	RT	TRT
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24099	2771	24077	21	0	1	0	22
24099	2770	24074	24	0	1	0	25
24103	2378	19839	10	0	4254	435	4264
24138	2441	20522	58	0	3558	278	3616
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24225	2627	22371	109	0	1745	170	1854
24225	1216	7750	136	0	16339	1719	16475
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24404	2358	19652	8	0	4744	720	4752
29350	500	1726	210	25	27414	32	27624
24420	2790	24331	76	0	13	0	89
24420	2789	24324	83	0	13	75	96
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24460	2388	19949	60	0	4451	727	4511
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24489	2800	24451	37	0	1	0	38
24489	2798	24448	40	0	1	0	41
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24500	2524	21365	112	0	3023	74	3135
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24518	2807	24498	13	0	7	0	20
24518	2806	24495	16	0	7	0	23
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24603	2818	24574	28	0	1	0	29
24603	2816	24564	38	0	1	0	39
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24629	2817	24566	62	0	1	0	63
24629	2811	24552	76	0	1	0	77
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24661	2822	24658	2	0	1	0	3
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24719	2826	24677	35	0	7	0	42
24719	2824	24664	48	0	7	0	55
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24778	2331	19510	103	0	5165	1475	5268
24778	2217	18203	105	0	6470	1143	6575
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
24867	2794	24408	107	0	352	52	459
24907	2844	24808	92	0	7	0	99
24907	2842	24801	99	0	7	0	106
29350	500	1726	210	25	27414	32	27624
24936	2855	24894	35	0	7	0	42
24939	694	2162	170	0	22607	392	22777
24968	2309	19220	114	0	5634	76	5748
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25052	2868	25020	31	0	1	0	32
25052	2867	25016	35	0	1	0	36
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25190	2877	25154	35	0	1	0	36
25190	2876	25150	39	0	1	0	40
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25196	2878	25159	36	0	1	0	37
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25234	2883	25208	25	0	1	0	26
25234	2882	25207	26	0	1	0	27
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25385	2893	25295	69	0	21	0	90
25385	2892	25293	71	0	21	0	92
25387	2444	20542	77	0	4768	209	4845
25403	2899	25333	57	0	13	0	70
25403	2898	25330	60	0	13	0	73
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25441	2513	21234	66	0	4141	187	4207
25441	1617	11970	112	0	13359	110	13471
25486	2024	15949	113	0	9424	942	9537
25486	2006	15753	114	0	9619	467	9733
25498	2200	18082	25	0	7391	274	7416
25499	1517	10791	86	0	14622	2242	14708
25520	2910	25487	26	0	7	0	33
25524	712	2354	45	0	23125	1303	23170
25533	2886	25250	54	0	229	95	283
29350	500	1726	210	25	27414	32	27624
25565	2833	24760	94	0	711	311	805
25585	2921	25580	4	0	1	0	5
25603	2315	19287	107	0	6209	1049	6316
25612	2922	25584	27	0	1	0	28
25612	2920	25580	31	0	1	0	32
25613	2428	20364	10	0	5239	270	5249
29350	500	1726	210	25	27414	32	27624
25705	2936	25697	7	0	1	0	8
25705	2930	25672	26	0	7	0	33
25719	2928	25655	63	0	1	0	64
25719	2926	25647	71	0	1	0	72
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25789	2945	25756	32	0	1	0	33
25789	2939	25719	63	0	7	0	70
25818	2944	25751	66	0	1	5	67
25818	2943	25750	67	0	1	0	68
25819	2459	20692	109	0	5018	288	5127
29350	500	1726	210	25	27414	32	27624
25863	2764	23955	89	0	1819	0	1908
25863	2071	16584	106	0	9173	2826	9279
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25912	2959	25881	30	0	1	0	31
25912	2957	25865	46	0	1	0	47
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25918	2963	25893	18	0	7	0	25
25918	2960	25882	29	0	7	0	36
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
25957	1934	15171	131	0	10655	411	10786
25972	2749	23809	33	0	2130	124	2163
25996	2335	19528	98	0	6370	194	6468
26008	2971	25955	52	0	1	0	53
26008	2970	25950	57	0	1	0	58
26054	2456	20667	103	0	5284	57	5387
26078	2979	26049	28	0	1	0	29
26161	2985	26104	56	0	1	0	57
26161	2984	26100	60	0	1	0	61
26163	2240	18382	112	0	7669	124	7781
26163	1898	14817	122	0	11224	727	11346
26190	2079	16739	98	0	9353	345	9451
29350	500	1726	210	25	27414	32	27624
26241	918	4549	125	0	21567	54	21692
29350	500	1726	210	25	27414	32	27624
26281	1942	15257	121	0	10903	401	11024
26315	2998	26266	42	0	7	0	49
26315	2997	26264	44	0	7	0	51
26334	3006	26328	5	0	1	0	6
26334	3005	26325	8	0	1	0	9
29350	500	1726	210	25	27414	32	27624
26402	3014	26366	29	0	7	0	36
26402	3010	26349	46	0	7	0	53
26405	3019	26388	16	0	1	0	17
26405	3017	26370	34	0	1	0	35
26454	2045	16181	114	0	10159	273	10273
26454	1350	9096	134	0	17224	168	17358
29350	500	1726	210	25	27414	32	27624
26494	2180	17855	97	0	8542	711	8639
26532	2706	23361	86	0	3085	1104	3171
26533	2599	22016	2	0	4515	365	4517
26546	2714	23414	54	0	3078	187	3132
29350	500	1726	210	25	27414	32	27624
26763	1759	13613	43	0	13107	390	13150
26793	3044	26748	44	0	1	0	45
26793	3042	26744	48	0	1	0	49
26852	3048	26846	5	0	1	0	6
26853	2476	20845	97	0	5911	1239	6008
26881	3051	26866	14	0	1	0	15
26881	3050	26864	16	0	1	0	17
27010	3065	26971	38	0	1	0	39
27010	3064	26970	39	0	1	0	40
27027	3068	26978	42	0	7	15	49
27027	3066	26976	44	0	7	0	51
27134	2610	22154	115	0	4865	323	4980
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
27333	3098	27318	8	0	7	0	15
29350	500	1726	210	25	27414	32	27624
27337	3096	27295	41	0	1	0	42
27343	2669	22870	96	0	4377	1289	4473
29350	500	1726	210	25	27414	32	27624
27483	3111	27430	46	0	7	0	53
27483	3110	27427	49	0	7	0	56
27553	3115	27499	53	0	1	0	54
27553	3114	27489	63	0	1	45	64
27565	1224	7834	116	0	19615	669	19731
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
27626	2002	15715	97	0	11814	3639	11911
27626	1422	9794	113	0	17719	792	17832
27758	3131	27730	27	0	1	0	28
27758	3127	27712	45	0	1	0	46
29350	500	1726	210	25	27414	32	27624
27768	2751	23855	31	0	3882	791	3913
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
27875	2212	18148	93	0	9634	96	9727
27875	1610	11911	119	0	15845	440	15964
27904	3143	27882	21	0	1	0	22
27904	3140	27845	58	0	1	0	59
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
29350	500	1726	210	25	27414	32	27624
27962	2988	26190	78	0	1694	222	1772
28042	3036	26644	82	0	1316	206	1398
29350	500	1726	210	25	27414	32	27624
28119	3146	27904	77	0	138	196	215
28119	2676	22911	84	0	5124	391	5208
28174	3159	28138	35	0	1	0	36
28174	3157	28136	37	0	1	0	38
28196	3147	27925	71	0	200	168	271
28221	3164	28199	21	0	1	0	22
28221	3163	28197	23	0	1	0	24
28224	2765	23972	69	0	4183	83	4252
28227	3081	27171	57	0	999	74	1056
29350	500	1726	210	25	27414	32	27624
28299	2421	20316	95	0	7888	124	7983
28299	1548	11223	117	0	16959	270	17076
28314	3174	28298	15	0	1	0	16
28314	3173	28296	17	0	1	0	18
28314	3172	28294	19	0	1	0	20
28363	3179	28347	15	0	1	0	16
28363	3178	28345	17	0	1	0	18
28443	3100	27338	79	0	1026	276	1105
28447	2515	21258	23	0	7166	2234	7189
28451	1884	14720	17	0	13714	77	13731
28456	3189	28417	32	0	7	28	39
28456	3188	28410	39	0	7	0	46
28469	1202	7563	25	0	20881	3037	20906
28480	2339	19544	32	0	8904	712	8936
28496	2952	25834	48	0	2614	54	2662
28561	3052	26878	9	0	1674	203	1683
28561	2468	20794	22	0	7745	208	7767
28563	1618	11995	6	0	16562	1107	16568
28563	1207	7635	16	0	20912	1009	20928
28598	1575	11541	110	0	16947	825	17057
28664	3211	28659	4	0	1	1	5
28715	3199	28543	13	0	159	0	172
28739	2017	15830	91	0	12818	795	12909
28805	2648	22641	78	0	6086	294	6164
28909	3156	28116	50	0	743	561	793
28967	3198	28538	53	0	376	47	429
28971	3224	28935	29	0	7	0	36
28971	3223	28923	41	0	7	0	48
29000	3217	28802	10	0	188	79	198
29005	3201	28559	68	0	378	0	446
29023	3227	28975	47	0	1	0	48
29023	3226	28974	48	0	1	0	49
29046	3230	28989	56	0	1	0	57
29046	3229	28986	59	0	1	0	60
29083	2742	23743	22	0	5318	107	5340
29184	2815	24561	68	0	4555	215	4623
29219	3244	29199	19	0	1	0	20
29219	3243	29196	22	0	1	0	23
29280	1949	15309	85	0	13886	491	13971
29280	1889	14752	87	0	14441	69	14528
29348	2720	23434	75	0	5839	171	5914
29364	3252	29322	41	0	1	0	42
29364	3251	29310	53	0	1	0	54
29366	3249	29297	62	0	7	0	69
29412	3022	26436	71	0	2905	326	2976
29466	3258	29441	24	0	1	0	25
29466	3257	29437	28	0	1	0	29
29466	1403	9650	59	0	19757	510	19816
29482	2644	22583	98	0	6801	1552	6899
29508	2976	26019	29	0	3460	85	3489
29527	3264	29523	3	0	1	0	4
29612	3237	29122	46	0	444	314	490
29640	3271	29618	21	0	1	0	22
29640	3270	29611	28	0	1	0	29
29644	2917	25564	16	0	4064	599	4080
29658	3273	29625	32	0	1	0	33
29658	3272	29623	34	0	1	0	35
29705	3207	28615	13	0	1077	793	1090
29768	3284	29744	23	0	1	0	24
29768	3283	29740	27	0	1	0	28
29782	2604	22060	73	0	7649	875	7722
29782	2190	17953	78	0	11751	67	11829
29799	3286	29749	43	0	7	0	50
29799	3282	29732	60	0	7	0	67
29860	2575	21783	7	0	8070	636	8077
29905	3267	29598	26	0	281	301	307
29991	3298	29972	18	0	1	0	19
29991	3297	29971	19	0	1	0	20
30011	3025	26454	68	0	3489	47	3557
30060	3301	30007	40	0	13	0	53
30060	3300	29998	49	0	13	29	62
30137	2301	19177	20	0	10940	2091	10960
30272	2223	18273	87	0	11912	127	11999
30272	1460	10246	102	0	19924	491	20026
30323	2454	20658	61	0	9604	1294	9665
30489	2712	23410	76	0	7003	514	7079
30489	2622	22290	80	0	8119	106	8199
30570	3316	30521	48	0	1	0	49
30570	3315	30519	50	0	1	0	51
30610	2776	24134	51	0	6425	158	6476
30696	2858	24928	83	0	5685	624	5768
30756	2631	22417	11	0	8328	148	8339
30789	3330	30777	11	0	1	0	12
30821	1981	15542	100	0	15179	570	15279
30879	2419	20278	72	0	10529	88	10601
30893	2295	19095	16	0	11782	2284	11798
30930	2253	18485	58	0	12387	259	12445
30984	3346	30969	14	0	1	0	15
30984	3345	30954	29	0	1	0	30
30992	2494	21058	93	0	9841	90	9934
31031	2990	26198	18	0	4815	556	4833
31121	2680	22940	43	0	8138	378	8181
31125	2705	23298	33	0	7794	70	7827
31129	2544	21544	13	0	9572	58	9585
31156	1915	14969	69	0	16118	748	16187
31157	1745	13368	32	0	17757	43	17789
31157	1581	11585	35	0	19537	3237	19572
31159	2241	18384	30	0	12745	562	12775
31159	1051	6020	66	0	25073	272	25139
31160	3353	31154	5	0	1	0	6
31165	3334	30824	14	0	327	225	341
31184	2588	21942	85	0	9157	174	9242
31266	3320	30570	38	0	658	89	696
31277	2242	18384	3	0	12890	569	12893
31277	1760	13629	10	0	17638	358	17648
31288	3360	31281	6	0	1	0	7
31288	3359	31276	11	0	1	0	12
31304	1990	15612	75	0	15617	348	15692


Processes: 3362
Avg WT = 10023,	Avg RT = 315,	Avg TRT = 10146
% Of Process Completed Before Deadline = 0
Migration %: 1280	RTF = 4,	MaxW = 95
Work Steal %: 712
Forked Process: 85%
Killed Process: 26%


Processors:11 [4 FCFS, 3 SJF, 2 RR, 2 EDF ]
Processors Load 
P1 = 4.29338 %, P2 = 4.24561 %, P3 = 4.13173 %, P4 = 4.03209 %, P5 = 5.70819 %, P6 = 6.46746 %, P7 = 7.12299 %, P8 = 5.8281 %, P9 = 5.84523 %, P10 = 6.60498 %, P11 = 6.708 %, 


Processors Utiliz 
P1 = 59 %, P2 = 59 %, P3 = 57 %, P4 = 55 %, P5 = 78 %, P6 = 89 %, P7 = 98 %, P8 = 81 %, P9 = 81 %, P10 = 91 %, P11 = 93 %, 
Avg utilization = 76.4545 %
