TT	PID	AT	CT	IO_D	WT	RT	TRT
6188	773	6013	168	0	7	137	175
6270	304	802	163	0	5305	687	5468
6305	703	5328	217	0	760	214	977
6400	793	6208	188	0	4	0	192
6400	792	6189	207	0	4	48	211
6558	718	5437	217	0	904	32	1121
6596	360	1554	122	0	4920	64	5042
6610	810	6518	8	0	84	0	92
6614	600	4150	64	0	2400	324	2464
6767	704	5335	70	0	1362	49	1432
6801	818	6638	159	0	4	0	163
6934	840	6805	128	0	1	2	129
6934	839	6801	132	0	1	0	133
6985	419	2099	96	0	4790	104	4886
7013	851	7001	11	0	1	0	12
7013	849	6994	18	0	1	0	19
7280	401	1995	212	0	5073	74	5285
7320	608	4225	222	0	2873	173	3095
7497	888	7395	95	0	7	2	102
7497	887	7386	104	0	7	0	111
7561	438	2327	138	0	5096	24	5234
7592	379	1720	180	0	5692	391	5872
7606	725	5477	113	0	2016	365	2129
7621	358	1532	71	0	6018	525	6089
7642	564	3702	245	0	3695	215	3940
7732	395	1907	162	0	5663	96	5825
7758	901	7573	178	0	7	2	185
7810	324	1108	31	0	6671	40	6702
7944	516	3219	185	0	4540	607	4725
8056	929	7884	171	0	1	55	172
8056	927	7880	175	0	1	113	176
8098	418	2093	199	0	5806	30	6005
8295	553	3536	171	0	4588	89	4759
8523	968	8407	112	0	4	0	116
8523	966	8399	120	0	4	0	124
8527	963	8370	147	0	10	0	157
8688	637	4620	202	0	3866	32	4068
8719	882	7332	158	0	1229	82	1387
8742	984	8692	46	0	4	0	50
8841	527	3310	32	0	5499	55	5531
8841	384	1805	42	0	6994	38	7036
8850	962	8363	11	0	476	465	487
8940	911	7691	63	0	1186	88	1249
8940	824	6689	65	0	2186	706	2251
8962	565	3746	156	0	5060	124	5216
8979	678	5035	59	0	3885	223	3944
8979	582	3935	67	0	4977	374	5044
9037	1025	9009	27	0	1	0	28
9168	1021	8979	173	0	16	0	189
9168	1019	8956	196	0	16	92	212
9335	1041	9244	90	0	1	0	91
9335	1039	9234	100	0	1	0	101
9368	694	5256	158	0	3954	55	4112
9376	1053	9370	5	0	1	0	6
9455	1063	9451	3	0	1	0	4
9460	858	7054	62	0	2344	2381	2406
9541	784	6126	85	0	3330	307	3415
9541	708	5343	92	0	4106	636	4198
9583	1065	9471	111	0	1	0	112
9583	1064	9467	115	0	1	0	116
9594	825	6691	60	0	2843	44	2903
9594	346	1320	79	0	8195	400	8274
9693	469	2684	233	0	6776	34	7009
9693	382	1746	243	0	7704	65	7947
9705	1072	9517	172	0	16	0	188
9709	515	3215	157	0	6337	453	6494
9830	737	5547	11	0	4272	385	4283
9849	1075	9580	156	0	113	0	269
9933	652	4764	98	0	5071	123	5169
9985	894	7516	94	0	2375	1112	2469
10004	1099	9870	130	0	4	115	134
10004	1096	9851	149	0	4	47	153
10132	569	3808	85	0	6239	34	6324
10136	581	3919	170	0	6047	341	6217
10265	352	1463	194	0	8608	31	8802
10265	312	989	195	0	9081	66	9276
10289	859	7058	163	0	3068	81	3231
10313	954	8271	158	0	1884	30	2042
10346	1131	10309	36	0	1	0	37
10367	852	7002	53	0	3312	423	3365
10441	914	7787	214	0	2440	195	2654
10502	1135	10363	138	0	1	0	139
10502	1134	10358	143	0	1	0	144
10564	680	5051	185	0	5328	37	5513
10704	1159	10662	41	0	1	0	42
10704	1156	10626	74	0	4	0	78
10894	1175	10804	89	0	1	0	90
10894	1173	10793	100	0	1	0	101
10944	1164	10703	66	0	175	203	241
10944	692	5147	83	0	5714	137	5797
10957	1126	10280	192	0	485	288	677
10974	948	8180	55	0	2739	56	2794
11021	661	4863	218	0	5940	158	6158
11021	590	4061	220	0	6740	278	6960
11050	1187	10932	114	0	4	0	118
11050	1185	10921	125	0	4	0	129
11155	1176	10812	132	0	211	284	343
11261	1199	11120	137	0	4	1	141
11261	1197	11103	154	0	4	0	158
11274	308	861	237	0	10176	84	10413
11274	307	860	238	0	10176	73	10414
11418	1043	9258	167	0	1993	422	2160
11428	1217	11398	29	0	1	0	30
11428	1215	11379	42	0	7	0	49
11471	1211	11308	159	0	4	0	163
11471	1210	11299	168	0	4	0	172
11477	835	6789	178	0	4510	442	4688
11719	1230	11585	133	0	1	54	134
11719	1229	11582	136	0	1	49	137
12011	1249	11848	159	0	4	121	163
12011	1248	11844	163	0	4	0	167
12046	862	7090	212	0	4744	295	4956
12413	1124	10256	15	0	2142	822	2157
12418	1278	12187	153	0	78	0	231
12606	1314	12483	119	0	4	59	123
12606	1310	12457	145	0	4	0	149
12609	1312	12461	141	0	7	0	148
12668	1325	12653	14	0	1	0	15
12668	1322	12638	29	0	1	0	30
12790	1328	12702	84	0	4	0	88
12790	1327	12699	87	0	4	0	91
12816	1324	12644	168	0	4	0	172
12816	1323	12642	170	0	4	0	174
13066	1349	12968	91	0	7	0	98
13067	607	4211	221	0	8635	44	8856
13317	1375	13304	9	0	4	0	13
13462	1379	13347	114	0	1	0	115
13505	1384	13389	112	0	4	0	116
13505	1382	13376	125	0	4	0	129
13521	1389	13509	11	0	1	0	12
13521	1388	13508	12	0	1	0	13
13624	1397	13592	31	0	1	0	32
13624	1396	13591	32	0	1	0	33
13643	1394	13568	71	0	4	55	75
13643	1392	13553	83	0	7	33	90
13785	1406	13709	69	0	7	0	76
13878	1410	13716	155	0	7	0	162
13878	1409	13715	156	0	7	50	163
14397	1452	14385	11	0	1	0	12
14397	1450	14381	15	0	1	0	16
14557	1451	14384	169	0	4	0	173
14557	1449	14381	172	0	4	147	176
14649	1434	14150	196	0	303	0	499
14736	1459	14576	150	0	10	0	160
14736	1458	14572	154	0	10	0	164
14752	1445	14344	98	0	310	211	408
14773	1464	14616	153	0	4	0	157
14773	1463	14615	154	0	4	0	158
14927	1473	14793	133	0	1	0	134
14927	1470	14774	152	0	1	1	153
15016	1474	14799	173	0	44	0	217
15122	1503	15088	33	0	1	0	34
15122	1502	15086	35	0	1	0	36
15167	1509	15134	29	0	4	0	33
15167	1508	15125	38	0	4	0	42
15198	1483	14948	157	0	93	54	250
15211	654	4776	215	0	10220	185	10435
15437	1526	15289	144	0	4	0	148
15441	1531	15337	100	0	4	0	104
15441	1530	15329	108	0	4	0	112
15610	1541	15547	62	0	1	0	63
15610	1540	15544	65	0	1	0	66
15780	1548	15634	139	0	7	0	146
15780	1547	15632	141	0	7	0	148
16057	1587	16034	22	0	1	0	23
16057	1585	16028	28	0	1	0	29
16090	1583	16021	68	0	1	17	69
16090	1581	16019	70	0	1	0	71
16216	1594	16145	64	0	7	0	71
16375	1611	16282	86	0	7	0	93
16551	1627	16460	87	0	4	0	91
16551	1626	16449	98	0	4	0	102
16557	1625	16442	108	0	7	99	115
16557	1622	16434	116	0	7	0	123
16672	1641	16637	31	0	4	0	35
16672	1638	16627	41	0	4	0	45
16840	1650	16713	123	0	4	0	127
17006	1647	16687	167	0	152	78	319
17261	1680	17111	149	0	1	111	150
17261	1679	17110	150	0	1	0	151
17267	1678	17109	151	0	7	0	158
17478	1694	17450	24	0	4	0	28
17478	1693	17442	32	0	4	0	36
17776	1710	17650	116	0	10	40	126
17776	1707	17641	125	0	10	0	135
17879	1591	16107	171	0	1601	823	1772
17907	994	8774	134	0	8999	1128	9133
17927	1730	17900	26	0	1	0	27
17927	1728	17888	38	0	1	0	39
18194	1758	18185	8	0	1	0	9
18194	1757	18180	13	0	1	0	14
18194	1755	18170	23	0	1	0	24
18418	1706	17641	162	0	615	169	777
18425	1769	18324	94	0	7	0	101
18478	1773	18351	117	0	10	0	127
18478	1772	18331	137	0	10	0	147
18614	869	7169	207	0	11238	90	11445
18684	1786	18665	18	0	1	1	19
18684	1785	18664	19	0	1	0	20
18713	1792	18692	20	0	1	0	21
18713	1791	18685	27	0	1	0	28
18864	1723	17837	93	0	934	699	1027
18864	1674	17058	96	0	1710	130	1806
18931	1798	18774	147	0	10	68	157
18931	1797	18754	167	0	10	110	177
18945	1421	13951	157	0	4837	434	4994
18971	1804	18848	113	0	10	0	123
18971	1803	18830	131	0	10	0	141
19094	1235	11613	161	0	7320	114	7481
19110	1813	18986	123	0	1	0	124
19110	1811	18980	129	0	1	0	130
19196	1820	19120	72	0	4	69	76
19196	1818	19074	115	0	7	39	122
19493	1588	16051	2	0	3440	252	3442
19636	1833	19390	125	0	121	120	246
19861	1857	19737	111	0	13	95	124
19861	1853	19708	140	0	13	61	153
19907	1810	18978	165	0	764	375	929
20012	1856	19731	119	0	162	0	281
20043	1871	19941	98	0	4	0	102
20079	866	7116	200	0	12763	77	12963
20203	1882	20079	117	0	7	0	124
20203	1881	20073	123	0	7	0	130
20207	1880	20067	130	0	10	0	140
20394	1893	20282	111	0	1	78	112
20504	1904	20485	18	0	1	4	19
20504	1902	20475	28	0	1	0	29
20759	1921	20706	52	0	1	0	53
20759	1918	20671	87	0	1	0	88
20762	1919	20674	84	0	4	0	88
20987	1872	19945	58	0	984	339	1042
21010	1934	20876	130	0	4	1	134
21207	1949	21093	113	0	1	0	114
21207	1947	21084	122	0	1	55	123
21280	1070	9511	187	0	11582	237	11769
21307	1958	21244	62	0	1	1	63
21307	1957	21241	65	0	1	0	66
21485	1971	21411	70	0	4	50	74
21485	1969	21402	79	0	4	0	83
21537	1977	21522	14	0	1	0	15
21537	1976	21513	23	0	1	0	24
21739	871	7179	175	0	14385	138	14560
21965	2009	21952	12	0	1	4	13
21965	2007	21929	35	0	1	0	36
22108	2013	22023	78	0	7	0	85
22108	2012	22016	85	0	7	0	92
22156	2023	22118	37	0	1	0	38
22156	2022	22109	46	0	1	0	47
22218	1574	15939	185	0	6094	1062	6279
22633	2047	22550	82	0	1	0	83
22633	2045	22536	96	0	1	0	97
23069	2066	22964	101	0	4	0	105
23069	2065	22951	114	0	4	0	118
23174	2070	23040	124	0	10	0	134
23174	2069	23034	130	0	10	49	140
23313	2082	23271	41	0	1	0	42
23313	2081	23253	56	0	4	20	60
23505	2091	23390	108	0	7	76	115
23505	2089	23388	110	0	7	92	117
23661	356	1487	209	0	21965	239	22174
23706	2107	23682	20	0	4	0	24
23774	2104	23632	129	0	13	0	142
23774	2103	23629	132	0	13	135	145
23920	2120	23870	49	0	1	0	50
23920	2119	23868	51	0	1	0	52
23920	2121	23874	45	0	1	0	46
23973	1861	19863	93	0	4017	779	4110
23985	502	3040	218	0	20727	19	20945
24076	2127	23986	86	0	4	0	90
24076	2126	23985	87	0	4	0	91
24119	2132	24056	62	0	1	0	63
24119	2131	24052	66	0	1	0	67
24274	1780	18637	146	0	5491	78	5637
24423	942	8110	187	0	16126	44	16313
24423	820	6671	189	0	17563	128	17752
24469	2154	24425	43	0	1	0	44
24469	2151	24374	94	0	1	78	95
24675	2170	24623	48	0	4	0	52
24675	2169	24622	49	0	4	0	53
24681	2166	24575	99	0	7	0	106
24681	2165	24553	121	0	7	0	128
24894	2190	24870	23	0	1	0	24
24894	2189	24868	25	0	1	0	26
24924	2136	24134	118	0	672	78	790
24956	2196	24946	9	0	1	0	10
24956	2195	24944	11	0	1	0	12
24975	2202	24970	4	0	1	0	5
24975	2201	24969	5	0	1	0	6
24975	2200	24961	13	0	1	0	14
24976	2197	24948	24	0	4	0	28
25187	2211	25088	95	0	4	0	99
25187	2210	25080	103	0	4	0	107
25282	2208	25062	120	0	100	103	220
25449	2231	25375	67	0	7	0	74
25449	2228	25356	86	0	7	0	93
25713	2232	25404	103	0	206	278	309
25797	2242	25717	79	0	1	1	80
25797	2240	25700	96	0	1	0	97
25860	2206	25034	32	0	794	0	826
25884	2250	25852	31	0	1	0	32
25884	2249	25847	36	0	1	0	37
25902	2238	25650	72	0	180	0	252
25973	1016	8944	185	0	16844	998	17029
26037	2260	25960	76	0	1	0	77
26037	2259	25947	89	0	1	0	90
26234	2275	26151	76	0	7	0	83
26414	404	2015	192	0	24207	72	24399
26466	2194	24944	22	0	1500	296	1522
26646	836	6791	159	0	19696	178	19855
27121	2305	27041	76	0	4	0	80
27205	2308	27097	101	0	7	33	108
27226	575	3873	186	0	23167	22	23353
27271	1764	18242	92	0	8937	163	9029
27368	1492	15012	163	0	12193	94	12356
27435	1823	19165	150	0	8120	1838	8270
27570	1399	13625	80	0	13865	105	13945
27647	1035	9181	182	0	18284	236	18466
27786	584	4007	191	0	23588	372	23779
27998	2074	23136	60	0	4802	102	4862
28033	819	6662	197	0	21174	189	21371
28651	2348	28522	24	0	105	64	129
28730	2359	28644	85	0	1	0	86
28730	2358	28642	87	0	1	0	88
28836	1475	14843	149	0	13844	990	13993
29196	1144	10502	158	0	18536	256	18694
29223	2376	29153	69	0	1	0	70
29223	2375	29126	93	0	4	0	97
29336	2016	22050	140	0	7146	862	7286
29339	2386	29305	33	0	1	0	34
29339	2384	29303	35	0	1	0	36
29459	2395	29441	17	0	1	0	18
29459	2393	29438	20	0	1	0	21
29520	2398	29486	33	0	1	1	34
29520	2397	29482	37	0	1	0	38
29617	1166	10722	158	0	18737	243	18895
29685	2405	29600	81	0	4	0	85
29685	2404	29591	90	0	4	0	94
29755	1361	13145	153	0	16457	160	16610
30488	1997	21809	75	0	8604	595	8679
30488	1862	19871	81	0	10536	406	10617
30528	2432	30178	97	0	253	239	350
30537	1702	17616	145	0	12776	33	12921
30537	1537	15520	148	0	14869	735	15017
30541	1615	16343	35	0	14163	505	14198
30548	2444	30530	17	0	1	0	18
30548	2443	30522	25	0	1	0	26
30548	2441	30514	33	0	1	0	34
30636	2322	27513	45	0	3078	1481	3123
30855	1735	17934	146	0	12775	51	12921
30911	2453	30737	30	0	144	0	174
31004	2278	26263	31	0	4710	237	4741
31022	2458	30943	18	0	61	0	79
31176	2464	31120	55	0	1	52	56
31176	2463	31115	60	0	1	0	61
31394	2473	31385	8	0	1	0	9
31394	2472	31372	21	0	1	0	22
31458	2467	31293	93	0	72	0	165
31827	2481	31782	44	0	1	0	45
31827	2480	31777	49	0	1	0	50
31969	1008	8891	184	0	22894	50	23078
32097	1179	10852	185	0	21060	102	21245
32233	497	2974	83	0	29176	481	29259
32269	2489	32248	20	0	1	0	21
32269	2488	32246	22	0	1	0	23
32358	896	7532	180	0	24646	821	24826
32434	1515	15168	114	0	17152	415	17266
32482	2486	32212	43	0	227	0	270
32593	1465	14624	153	0	17816	279	17969
33025	1695	17458	143	0	15424	532	15567
33052	1722	17809	30	0	15213	864	15243
33075	1704	17632	30	0	15413	209	15443
33244	1616	16349	31	0	16864	495	16895
33377	1553	15769	148	0	17460	54	17608
33386	1251	11870	152	0	21364	330	21516
33637	2501	33079	18	0	540	236	558
33952	1544	15584	125	0	18243	723	18368
34470	2514	34375	94	0	1	0	95
34470	2513	34374	95	0	1	0	96
34656	2520	34649	3	0	4	0	7
34718	2517	34603	92	0	23	0	115
34718	2515	34398	93	0	227	66	320
35010	1226	11530	85	0	23395	225	23480
35176	1153	10605	134	0	24437	97	24571
35241	2526	35185	52	0	4	0	56
35241	2525	35174	63	0	4	0	67
35521	1092	9829	85	0	25607	95	25692
35525	1142	10422	168	0	24935	88	25103
35543	2530	35524	18	0	1	0	19
35543	2528	35484	58	0	1	0	59
35683	2535	35654	25	0	4	0	29
35683	2534	35653	26	0	4	0	30
36131	1109	10074	136	0	25921	299	26057
36132	1002	8844	3	0	27285	308	27288
36561	867	7120	134	0	29307	120	29441
36565	2541	36527	37	0	1	36	38
36565	2540	36518	46	0	1	0	47
36803	1108	10054	162	0	26587	50	26749
36828	987	8713	34	0	28081	582	28115
36828	831	6757	51	0	30020	1122	30071
36830	892	7508	159	0	29163	708	29322
36854	2544	36802	48	0	4	33	52
36854	880	7302	42	0	29510	391	29552
36875	770	5979	10	0	30886	144	30896
36876	796	6231	10	0	30635	197	30645
36903	895	7526	62	0	29315	319	29377
36972	815	6607	65	0	30300	186	30365
37042	808	6408	101	0	30533	83	30634
37239	595	4100	95	0	33044	275	33139
37241	702	5319	44	0	31878	930	31922
37241	619	4336	59	0	32846	37	32905
37263	2550	37214	48	0	1	1	49
37295	633	4587	171	0	32537	90	32708
37323	781	6113	129	0	31081	235	31210
37332	537	3372	91	0	33869	71	33960
37332	536	3369	94	0	33869	72	33963
37441	670	4925	108	0	32408	34	32516
37508	641	4653	96	0	32759	30	32855
37561	2554	37453	41	0	67	73	108
37575	2557	37543	28	0	4	11	32
37575	2556	37538	33	0	4	31	37
37588	868	7153	25	0	30410	85	30435
37598	2560	37577	17	0	4	0	21
37658	723	5466	128	0	32064	160	32192
37659	538	3395	134	0	34130	72	34264
37679	2564	37657	18	0	4	0	22
37679	2563	37656	19	0	4	0	23
37770	415	2079	111	0	35580	36	35691
37771	283	498	8	0	37265	445	37273
37851	348	1346	117	0	36388	150	36505
37865	535	3362	134	0	34369	107	34503
37865	398	1973	144	0	35748	58	35892
37872	392	1883	135	0	35854	190	35989
37876	517	3225	100	0	34551	34	34651


Processes: 2564
Avg WT = 9181,	Avg RT = 244,	Avg TRT = 9291
% Of Process Completed Before Deadline = 0
Migration %: 1652	RTF = 2,	MaxW = 97
Work Steal %: 1554
Forked Process: 90%
Killed Process: 20%


Processors:8 [3 FCFS, 1 SJF, 1 RR, 3 EDF ]
Processors Load 
P1 = 7.51151 %, P2 = 7.80266 %, P3 = 7.57186 %, P4 = 12.8065 %, P5 = 9.47506 %, P6 = 12.7945 %, P7 = 12.8033 %, P8 = 12.8566 %, 


Processors Utiliz 
P1 = 57 %, P2 = 60 %, P3 = 58 %, P4 = 98 %, P5 = 73 %, P6 = 98 %, P7 = 98 %, P8 = 98 %, 
Avg utilization = 80 %
